time,altitude,latitude,longitude,temperature,RH,Pressure,LWC,TAS,udvel
datenum,m,deg,deg,celsius,%,mb,g/m3,m/s,m/s
7.351136718888889300e+05,1.720000000000000000e+02,4.578007999999999811e+01,-2.950829999999996289e+00,2.551805550000000267e+01,7.737999999999999545e+01,1.076570000000000164e+03,0.000000000000000000e+00,8.798907848000000342e+01,2.000000000000000111e-01
7.351136719004629413e+05,1.730000000000000000e+02,4.578092999999999790e+01,-2.951169999999990523e+00,2.551805550000000267e+01,7.725000000000000000e+01,1.076460000000000036e+03,0.000000000000000000e+00,8.817994416000000513e+01,0.000000000000000000e+00
7.351136719120370690e+05,9.650000000000000000e+02,4.578161999999999665e+01,-2.951340000000016062e+00,2.539110000000000156e+01,1.000000000000000000e+02,8.897999999999999545e+02,0.000000000000000000e+00,8.400000000000000000e+01,1.000000000000000056e-01
7.351136719236110803e+05,1.730000000000000000e+02,4.578213999999999828e+01,-2.951680000000010295e+00,2.539110000000000156e+01,7.685999999999999943e+01,1.076570000000000164e+03,0.000000000000000000e+00,8.808451131999999006e+01,1.000000000000000056e-01
7.351136719351852080e+05,1.710000000000000000e+02,4.578282000000000096e+01,-2.951860000000010587e+00,2.551805550000000267e+01,7.672999999999998977e+01,1.076789999999999964e+03,0.000000000000000000e+00,8.770277996000000087e+01,1.000000000000000056e-01
7.351136719467593357e+05,1.720000000000000000e+02,4.578334000000000259e+01,-2.952029999999979282e+00,2.551805550000000267e+01,7.621000000000000796e+01,1.076680000000000064e+03,0.000000000000000000e+00,8.770277996000000087e+01,1.000000000000000056e-01
7.351136719583333470e+05,1.710000000000000000e+02,4.578401999999999816e+01,-2.952370000000001937e+00,2.551805550000000267e+01,7.621000000000000796e+01,1.076789999999999964e+03,0.000000000000000000e+00,8.760734712000000002e+01,1.000000000000000056e-01
7.351136719699074747e+05,1.710000000000000000e+02,4.578453999999999979e+01,-2.952550000000002228e+00,2.551805550000000267e+01,7.659999999999999432e+01,1.076680000000000064e+03,0.000000000000000000e+00,8.789364563999998836e+01,1.000000000000000056e-01
7.351136719814814860e+05,1.710000000000000000e+02,4.578540000000000276e+01,-2.952889999999996462e+00,2.551805550000000267e+01,7.634000000000000341e+01,1.076789999999999964e+03,0.000000000000000000e+00,8.789364563999998836e+01,1.000000000000000056e-01
7.351136719930556137e+05,1.710000000000000000e+02,4.578591000000000122e+01,-2.953230000000019118e+00,2.551805550000000267e+01,7.621000000000000796e+01,1.076680000000000064e+03,0.000000000000000000e+00,8.770277996000000087e+01,1.000000000000000056e-01
7.351136720046296250e+05,1.700000000000000000e+02,4.578659999999999997e+01,-2.953399999999987813e+00,2.551805550000000267e+01,7.607999999999998408e+01,1.076900000000000091e+03,0.000000000000000000e+00,8.751191427999999917e+01,-1.000000000000000056e-01
7.351136720162037527e+05,1.710000000000000000e+02,4.578710999999999842e+01,-2.953579999999988104e+00,2.551805550000000267e+01,7.712000000000000455e+01,1.076789999999999964e+03,0.000000000000000000e+00,8.779821280000000172e+01,-1.000000000000000056e-01
7.351136720277777640e+05,1.700000000000000000e+02,4.578797000000000139e+01,-2.953919999999982338e+00,2.551805550000000267e+01,7.725000000000000000e+01,1.076789999999999964e+03,0.000000000000000000e+00,8.779821280000000172e+01,1.000000000000000056e-01
7.351136720393518917e+05,1.700000000000000000e+02,4.578849000000000302e+01,-2.954090000000007876e+00,2.539110000000000156e+01,7.737999999999999545e+01,1.076900000000000091e+03,0.000000000000000000e+00,8.789364563999998836e+01,2.999999999999999889e-01
7.351136720509259030e+05,1.710000000000000000e+02,4.578916999999999859e+01,-2.954430000000002110e+00,2.539110000000000156e+01,7.751000000000000512e+01,1.076680000000000064e+03,0.000000000000000000e+00,8.789364563999998836e+01,2.000000000000000111e-01
7.351136720625000307e+05,1.710000000000000000e+02,4.578985999999999734e+01,-2.954610000000002401e+00,2.539110000000000156e+01,7.751000000000000512e+01,1.076680000000000064e+03,0.000000000000000000e+00,8.760734712000000002e+01,1.000000000000000056e-01
7.351136720740740420e+05,1.730000000000000000e+02,4.579037000000000290e+01,-2.954949999999996635e+00,2.526414449999999690e+01,7.802999999999998693e+01,1.076460000000000036e+03,0.000000000000000000e+00,8.760734712000000002e+01,-1.000000000000000056e-01
7.351136720856481697e+05,1.720000000000000000e+02,4.579106000000000165e+01,-2.955119999999993752e+00,2.526414449999999690e+01,7.815999999999999659e+01,1.076570000000000164e+03,0.000000000000000000e+00,8.741648143999999832e+01,-1.000000000000000056e-01
7.351136720972222975e+05,1.750000000000000000e+02,4.579158000000000328e+01,-2.955289999999990869e+00,2.513718900000000289e+01,7.802999999999998693e+01,1.076240000000000009e+03,0.000000000000000000e+00,8.732104859999999746e+01,1.000000000000000056e-01
7.351136721087963087e+05,1.750000000000000000e+02,4.579225999999999885e+01,-2.955640000000016698e+00,2.526414449999999690e+01,7.764000000000000057e+01,1.076130000000000109e+03,0.000000000000000000e+00,8.693931723999999406e+01,2.999999999999999889e-01
7.351136721203704365e+05,1.780000000000000000e+02,4.579278000000000048e+01,-2.955800000000010641e+00,2.526414449999999690e+01,7.777000000000001023e+01,1.075910000000000082e+03,0.000000000000000000e+00,8.684388439999999321e+01,2.999999999999999889e-01
7.351136721319444478e+05,1.780000000000000000e+02,4.579364000000000345e+01,-2.956149999999979627e+00,2.526414449999999690e+01,7.751000000000000512e+01,1.075800000000000182e+03,0.000000000000000000e+00,8.665301871999999150e+01,1.000000000000000056e-01
7.351136721435185755e+05,1.800000000000000000e+02,4.579415000000000191e+01,-2.956320000000005166e+00,2.526414449999999690e+01,7.764000000000000057e+01,1.075579999999999927e+03,0.000000000000000000e+00,8.655758588000000486e+01,0.000000000000000000e+00
7.351136721550925868e+05,1.800000000000000000e+02,4.579467000000000354e+01,-2.956670000000002574e+00,2.513718900000000289e+01,7.828999999999999204e+01,1.075579999999999927e+03,0.000000000000000000e+00,8.646215303999998980e+01,0.000000000000000000e+00
7.351136721666667145e+05,1.820000000000000000e+02,4.579552000000000334e+01,-2.957009999999996808e+00,2.513718900000000289e+01,7.881000000000000227e+01,1.075360000000000127e+03,0.000000000000000000e+00,8.655758588000000486e+01,1.000000000000000056e-01
7.351136721782407258e+05,1.820000000000000000e+02,4.579603999999999786e+01,-2.957179999999993925e+00,2.501023349999999823e+01,7.932999999999998408e+01,1.075360000000000127e+03,0.000000000000000000e+00,8.636672020000000316e+01,1.000000000000000056e-01
7.351136721898148535e+05,1.820000000000000000e+02,4.579672999999999661e+01,-2.957519999999988158e+00,2.488327800000000067e+01,7.881000000000000227e+01,1.075360000000000127e+03,0.000000000000000000e+00,8.627128736000000231e+01,2.000000000000000111e-01
7.351136722013888648e+05,1.840000000000000000e+02,4.579724000000000217e+01,-2.957699999999988449e+00,2.488327800000000067e+01,7.777000000000001023e+01,1.075140000000000100e+03,0.000000000000000000e+00,8.617585451999998725e+01,2.000000000000000111e-01
7.351136722129629925e+05,1.840000000000000000e+02,4.579775999999999669e+01,-2.958039999999982683e+00,2.501023349999999823e+01,7.737999999999999545e+01,1.075029999999999973e+03,0.000000000000000000e+00,8.617585451999998725e+01,0.000000000000000000e+00
7.351136722245370038e+05,1.850000000000000000e+02,4.579861000000000359e+01,-2.958380000000005339e+00,2.501023349999999823e+01,7.751000000000000512e+01,1.074920000000000073e+03,0.000000000000000000e+00,8.627128736000000231e+01,0.000000000000000000e+00
7.351136722361111315e+05,8.530000000000000000e+02,4.579896000000000100e+01,-2.958550000000002456e+00,2.501023349999999823e+01,1.000000000000000000e+02,9.020000000000000000e+02,0.000000000000000000e+00,8.340000000000000568e+01,0.000000000000000000e+00
7.351136722476852592e+05,1.860000000000000000e+02,4.579981999999999687e+01,-2.958889999999996689e+00,2.501023349999999823e+01,7.777000000000001023e+01,1.074810000000000173e+03,0.000000000000000000e+00,8.608042168000000061e+01,1.000000000000000056e-01
7.351136722592592705e+05,1.870000000000000000e+02,4.580033000000000243e+01,-2.959069999999996980e+00,2.501023349999999823e+01,7.777000000000001023e+01,1.074700000000000045e+03,0.000000000000000000e+00,8.598498883999998554e+01,1.000000000000000056e-01
7.351136722708333982e+05,1.870000000000000000e+02,4.580102000000000118e+01,-2.959239999999994097e+00,2.501023349999999823e+01,7.764000000000000057e+01,1.074700000000000045e+03,0.000000000000000000e+00,8.588955599999999890e+01,2.000000000000000111e-01
7.351136722824074095e+05,1.880000000000000000e+02,4.580152999999999963e+01,-2.959580000000016753e+00,2.501023349999999823e+01,7.764000000000000057e+01,1.074590000000000146e+03,0.000000000000000000e+00,8.588955599999999890e+01,2.000000000000000111e-01
7.351136722939815372e+05,1.890000000000000000e+02,4.580221999999999838e+01,-2.959920000000010987e+00,2.501023349999999823e+01,7.737999999999999545e+01,1.074480000000000018e+03,0.000000000000000000e+00,8.579412315999999805e+01,2.000000000000000111e-01
7.351136723055555485e+05,1.890000000000000000e+02,4.580272999999999683e+01,-2.960269999999979973e+00,2.501023349999999823e+01,7.737999999999999545e+01,1.074480000000000018e+03,0.000000000000000000e+00,8.560325747999999635e+01,1.000000000000000056e-01
7.351136723171296762e+05,1.890000000000000000e+02,4.580324999999999847e+01,-2.960440000000005512e+00,2.501023349999999823e+01,7.725000000000000000e+01,1.074480000000000018e+03,0.000000000000000000e+00,8.560325747999999635e+01,1.000000000000000056e-01
7.351136723287036875e+05,1.890000000000000000e+02,4.580411000000000143e+01,-2.960779999999999745e+00,2.513718900000000289e+01,7.725000000000000000e+01,1.074480000000000018e+03,0.000000000000000000e+00,8.560325747999999635e+01,1.000000000000000056e-01
7.351136723402778152e+05,1.900000000000000000e+02,4.580461999999999989e+01,-2.961129999999997153e+00,2.513718900000000289e+01,7.737999999999999545e+01,1.074370000000000118e+03,0.000000000000000000e+00,8.560325747999999635e+01,1.000000000000000056e-01
7.351136723518518265e+05,1.890000000000000000e+02,4.580514000000000152e+01,-2.961299999999994270e+00,2.513718900000000289e+01,7.751000000000000512e+01,1.074480000000000018e+03,0.000000000000000000e+00,8.569869031999999720e+01,1.000000000000000056e-01
7.351136723634259542e+05,5.520000000000000000e+02,4.580581999999999709e+01,-2.961639999999988504e+00,2.501023349999999823e+01,8.050000000000000000e+01,9.352999999999999545e+02,0.000000000000000000e+00,1.065000000000000000e+02,2.999999999999999889e-01
7.351136723749999655e+05,1.890000000000000000e+02,4.580651000000000295e+01,-2.961810000000014043e+00,2.501023349999999823e+01,7.751000000000000512e+01,1.074480000000000018e+03,0.000000000000000000e+00,8.569869031999999720e+01,2.000000000000000111e-01
7.351136723865740933e+05,1.880000000000000000e+02,4.580702999999999747e+01,-2.962159999999983029e+00,2.501023349999999823e+01,7.751000000000000512e+01,1.074480000000000018e+03,0.000000000000000000e+00,8.560325747999999635e+01,1.000000000000000056e-01
7.351136723981482210e+05,1.880000000000000000e+02,4.580771000000000015e+01,-2.962330000000008567e+00,2.501023349999999823e+01,7.725000000000000000e+01,1.074590000000000146e+03,0.000000000000000000e+00,8.588955599999999890e+01,1.000000000000000056e-01
7.351136724097222323e+05,1.880000000000000000e+02,4.580823000000000178e+01,-2.962670000000002801e+00,2.501023349999999823e+01,7.725000000000000000e+01,1.074590000000000146e+03,0.000000000000000000e+00,8.598498883999998554e+01,1.000000000000000056e-01
7.351136724212963600e+05,1.880000000000000000e+02,4.580890999999999735e+01,-2.963009999999997035e+00,2.513718900000000289e+01,7.712000000000000455e+01,1.074590000000000146e+03,0.000000000000000000e+00,8.588955599999999890e+01,2.999999999999999889e-01
7.351136724328703713e+05,1.870000000000000000e+02,4.580960000000000321e+01,-2.963189999999997326e+00,2.513718900000000289e+01,7.698999999999999488e+01,1.074700000000000045e+03,0.000000000000000000e+00,8.579412315999999805e+01,2.999999999999999889e-01
7.351136724444444990e+05,1.870000000000000000e+02,4.581011999999999773e+01,-2.963529999999991560e+00,2.513718900000000289e+01,7.712000000000000455e+01,1.074700000000000045e+03,0.000000000000000000e+00,8.588955599999999890e+01,2.000000000000000111e-01
7.351136724560185103e+05,1.860000000000000000e+02,4.581063000000000329e+01,-2.963700000000017099e+00,2.513718900000000289e+01,7.751000000000000512e+01,1.074810000000000173e+03,0.000000000000000000e+00,8.608042168000000061e+01,1.000000000000000056e-01
7.351136724675926380e+05,1.870000000000000000e+02,4.581132000000000204e+01,-2.964040000000011332e+00,2.513718900000000289e+01,7.737999999999999545e+01,1.074700000000000045e+03,0.000000000000000000e+00,8.617585451999998725e+01,2.000000000000000111e-01
7.351136724791666493e+05,1.850000000000000000e+02,4.581183000000000050e+01,-2.964220000000011623e+00,2.513718900000000289e+01,7.712000000000000455e+01,1.074920000000000073e+03,0.000000000000000000e+00,8.617585451999998725e+01,2.999999999999999889e-01
7.351136724907407770e+05,1.850000000000000000e+02,4.581251999999999924e+01,-2.964560000000005857e+00,2.526414449999999690e+01,7.685999999999999943e+01,1.074920000000000073e+03,0.000000000000000000e+00,8.608042168000000061e+01,2.999999999999999889e-01
7.351136725023147883e+05,1.840000000000000000e+02,4.581320999999999799e+01,-2.964900000000000091e+00,2.526414449999999690e+01,7.685999999999999943e+01,1.075140000000000100e+03,0.000000000000000000e+00,8.617585451999998725e+01,2.999999999999999889e-01
7.351136725138889160e+05,1.830000000000000000e+02,4.581389000000000067e+01,-2.965249999999997499e+00,2.526414449999999690e+01,7.712000000000000455e+01,1.075140000000000100e+03,0.000000000000000000e+00,8.646215303999998980e+01,2.999999999999999889e-01
7.351136725254629273e+05,1.840000000000000000e+02,4.581441000000000230e+01,-2.965419999999994616e+00,2.526414449999999690e+01,7.659999999999999432e+01,1.075140000000000100e+03,0.000000000000000000e+00,8.646215303999998980e+01,2.999999999999999889e-01
7.351136725370370550e+05,1.830000000000000000e+02,4.581508999999999787e+01,-2.965759999999988850e+00,2.526414449999999690e+01,7.646999999999999886e+01,1.075250000000000000e+03,0.000000000000000000e+00,8.627128736000000231e+01,2.000000000000000111e-01
7.351136725486111827e+05,1.840000000000000000e+02,4.581560999999999950e+01,-2.965930000000014388e+00,2.526414449999999690e+01,7.646999999999999886e+01,1.075140000000000100e+03,0.000000000000000000e+00,8.627128736000000231e+01,0.000000000000000000e+00
7.351136725601851940e+05,1.840000000000000000e+02,4.581647000000000247e+01,-2.966279999999983374e+00,2.526414449999999690e+01,7.659999999999999432e+01,1.075140000000000100e+03,0.000000000000000000e+00,8.627128736000000231e+01,2.000000000000000111e-01
7.351136725717593217e+05,1.850000000000000000e+02,4.581698000000000093e+01,-2.966620000000006030e+00,2.526414449999999690e+01,7.659999999999999432e+01,1.074920000000000073e+03,0.000000000000000000e+00,8.636672020000000316e+01,2.999999999999999889e-01
7.351136725833333330e+05,1.850000000000000000e+02,4.581732999999999834e+01,-2.966790000000003147e+00,2.526414449999999690e+01,7.634000000000000341e+01,1.074920000000000073e+03,0.000000000000000000e+00,8.608042168000000061e+01,2.999999999999999889e-01
7.351136725949074607e+05,1.860000000000000000e+02,4.581817999999999813e+01,-2.967129999999997381e+00,2.526414449999999690e+01,7.659999999999999432e+01,1.074810000000000173e+03,0.000000000000000000e+00,8.608042168000000061e+01,4.000000000000000222e-01
7.351136726064814720e+05,1.850000000000000000e+02,4.581869999999999976e+01,-2.967309999999997672e+00,2.526414449999999690e+01,7.672999999999998977e+01,1.074920000000000073e+03,0.000000000000000000e+00,8.598498883999998554e+01,2.999999999999999889e-01
7.351136726180555997e+05,1.860000000000000000e+02,4.581938999999999851e+01,-2.967649999999991905e+00,2.526414449999999690e+01,7.634000000000000341e+01,1.074810000000000173e+03,0.000000000000000000e+00,8.617585451999998725e+01,2.999999999999999889e-01
7.351136726296296110e+05,1.850000000000000000e+02,4.581989999999999696e+01,-2.967989999999986139e+00,2.526414449999999690e+01,7.646999999999999886e+01,1.074920000000000073e+03,0.000000000000000000e+00,8.608042168000000061e+01,2.000000000000000111e-01
7.351136726412037387e+05,1.860000000000000000e+02,4.582059000000000282e+01,-2.968160000000011678e+00,2.526414449999999690e+01,7.659999999999999432e+01,1.074810000000000173e+03,0.000000000000000000e+00,8.608042168000000061e+01,2.999999999999999889e-01
7.351136726527777500e+05,1.850000000000000000e+02,4.582126999999999839e+01,-2.968509999999980664e+00,2.526414449999999690e+01,7.672999999999998977e+01,1.074920000000000073e+03,0.000000000000000000e+00,8.608042168000000061e+01,2.000000000000000111e-01
7.351136726643518778e+05,1.860000000000000000e+02,4.582179000000000002e+01,-2.968680000000006203e+00,2.526414449999999690e+01,7.685999999999999943e+01,1.074810000000000173e+03,0.000000000000000000e+00,8.617585451999998725e+01,2.999999999999999889e-01
7.351136726759260055e+05,1.850000000000000000e+02,4.582247999999999877e+01,-2.969020000000000437e+00,2.526414449999999690e+01,7.712000000000000455e+01,1.074920000000000073e+03,0.000000000000000000e+00,8.588955599999999890e+01,2.999999999999999889e-01
7.351136726875000168e+05,1.850000000000000000e+02,4.582298999999999722e+01,-2.969189999999997553e+00,2.526414449999999690e+01,1.000000000000000000e+02,1.075029999999999973e+03,0.000000000000000000e+00,8.490000000000000568e+01,2.000000000000000111e-01
7.351136726990741445e+05,1.850000000000000000e+02,4.582368000000000308e+01,-2.969539999999994961e+00,2.526414449999999690e+01,7.685999999999999943e+01,1.074920000000000073e+03,0.000000000000000000e+00,8.598498883999998554e+01,4.000000000000000222e-01
7.351136727106481558e+05,1.840000000000000000e+02,4.582435999999999865e+01,-2.969879999999989195e+00,2.526414449999999690e+01,7.672999999999998977e+01,1.075029999999999973e+03,0.000000000000000000e+00,8.588955599999999890e+01,2.999999999999999889e-01
7.351136727222222835e+05,1.850000000000000000e+02,4.582471000000000316e+01,-2.970219999999983429e+00,2.526414449999999690e+01,7.659999999999999432e+01,1.074920000000000073e+03,0.000000000000000000e+00,8.579412315999999805e+01,2.000000000000000111e-01
7.351136727337962948e+05,1.840000000000000000e+02,4.582556999999999903e+01,-2.970399999999983720e+00,2.539110000000000156e+01,7.646999999999999886e+01,1.075029999999999973e+03,0.000000000000000000e+00,8.579412315999999805e+01,2.000000000000000111e-01
7.351136727453704225e+05,1.840000000000000000e+02,4.582607999999999748e+01,-2.970740000000006376e+00,2.539110000000000156e+01,7.685999999999999943e+01,1.075029999999999973e+03,0.000000000000000000e+00,8.608042168000000061e+01,2.000000000000000111e-01
7.351136727569444338e+05,1.840000000000000000e+02,4.582694000000000045e+01,-2.971080000000000609e+00,2.539110000000000156e+01,7.764000000000000057e+01,1.075029999999999973e+03,0.000000000000000000e+00,8.636672020000000316e+01,2.000000000000000111e-01
7.351136727685185615e+05,1.850000000000000000e+02,4.582728000000000179e+01,-2.971249999999997726e+00,2.526414449999999690e+01,7.790000000000000568e+01,1.075029999999999973e+03,0.000000000000000000e+00,8.655758588000000486e+01,1.000000000000000056e-01
7.351136727800925728e+05,1.840000000000000000e+02,4.582780000000000342e+01,-2.971429999999998017e+00,2.526414449999999690e+01,7.802999999999998693e+01,1.075029999999999973e+03,0.000000000000000000e+00,8.646215303999998980e+01,2.000000000000000111e-01
7.351136727916667005e+05,1.850000000000000000e+02,4.582865999999999929e+01,-2.971769999999992251e+00,2.526414449999999690e+01,7.764000000000000057e+01,1.075029999999999973e+03,0.000000000000000000e+00,8.627128736000000231e+01,2.000000000000000111e-01
7.351136728032407118e+05,1.850000000000000000e+02,4.582934000000000196e+01,-2.972109999999986485e+00,2.526414449999999690e+01,7.764000000000000057e+01,1.074920000000000073e+03,0.000000000000000000e+00,8.627128736000000231e+01,2.000000000000000111e-01
7.351136728148148395e+05,1.860000000000000000e+02,4.582986000000000359e+01,-2.972280000000012024e+00,2.526414449999999690e+01,7.737999999999999545e+01,1.074810000000000173e+03,0.000000000000000000e+00,8.598498883999998554e+01,1.000000000000000056e-01
7.351136728263889672e+05,1.860000000000000000e+02,4.583053999999999917e+01,-2.972460000000012315e+00,2.526414449999999690e+01,7.725000000000000000e+01,1.074810000000000173e+03,0.000000000000000000e+00,8.588955599999999890e+01,2.999999999999999889e-01
7.351136728379629785e+05,1.860000000000000000e+02,4.583122999999999791e+01,-2.972970000000003665e+00,2.526414449999999690e+01,7.712000000000000455e+01,1.074810000000000173e+03,0.000000000000000000e+00,8.579412315999999805e+01,2.999999999999999889e-01
7.351136728495371062e+05,1.870000000000000000e+02,4.583174999999999955e+01,-2.973140000000000782e+00,2.526414449999999690e+01,7.634000000000000341e+01,1.074700000000000045e+03,0.000000000000000000e+00,8.569869031999999720e+01,2.000000000000000111e-01
7.351136728611111175e+05,1.870000000000000000e+02,4.583243000000000222e+01,-2.973489999999998190e+00,2.526414449999999690e+01,7.712000000000000455e+01,1.074700000000000045e+03,0.000000000000000000e+00,8.598498883999998554e+01,1.000000000000000056e-01
7.351136728726852452e+05,1.880000000000000000e+02,4.583312000000000097e+01,-2.973659999999995307e+00,2.526414449999999690e+01,7.712000000000000455e+01,1.074590000000000146e+03,0.000000000000000000e+00,8.627128736000000231e+01,2.000000000000000111e-01
7.351136728842592565e+05,1.880000000000000000e+02,4.583362999999999943e+01,-2.973999999999989541e+00,2.526414449999999690e+01,7.698999999999999488e+01,1.074480000000000018e+03,0.000000000000000000e+00,8.617585451999998725e+01,2.999999999999999889e-01
7.351136728958333842e+05,1.900000000000000000e+02,4.583431999999999817e+01,-2.974170000000015079e+00,2.513718900000000289e+01,7.698999999999999488e+01,1.074370000000000118e+03,0.000000000000000000e+00,8.617585451999998725e+01,2.000000000000000111e-01
7.351136729074073955e+05,1.900000000000000000e+02,4.583465999999999951e+01,-2.974339999999983775e+00,2.513718900000000289e+01,7.712000000000000455e+01,1.074260000000000218e+03,0.000000000000000000e+00,8.598498883999998554e+01,2.000000000000000111e-01
7.351136729189815233e+05,1.920000000000000000e+02,4.583534999999999826e+01,-2.974690000000009604e+00,2.513718900000000289e+01,7.712000000000000455e+01,1.074039999999999964e+03,0.000000000000000000e+00,8.588955599999999890e+01,2.000000000000000111e-01
7.351136729305555345e+05,1.930000000000000000e+02,4.583621000000000123e+01,-2.975030000000003838e+00,2.501023349999999823e+01,7.725000000000000000e+01,1.073930000000000064e+03,0.000000000000000000e+00,8.560325747999999635e+01,2.000000000000000111e-01
7.351136729421296623e+05,1.940000000000000000e+02,4.583655000000000257e+01,-2.975200000000000955e+00,2.513718900000000289e+01,7.659999999999999432e+01,1.073820000000000164e+03,0.000000000000000000e+00,8.531695896000000801e+01,2.999999999999999889e-01
7.351136729537036736e+05,1.940000000000000000e+02,4.583740999999999843e+01,-2.975549999999998363e+00,2.513718900000000289e+01,7.646999999999999886e+01,1.073820000000000164e+03,0.000000000000000000e+00,8.512609328000000630e+01,4.000000000000000222e-01
7.351136729652778013e+05,1.940000000000000000e+02,4.583791999999999689e+01,-2.975719999999995480e+00,2.513718900000000289e+01,7.685999999999999943e+01,1.073820000000000164e+03,0.000000000000000000e+00,8.541239179999999465e+01,5.999999999999999778e-01
7.351136729768519290e+05,1.930000000000000000e+02,4.583861000000000274e+01,-2.976060000000018135e+00,2.513718900000000289e+01,7.672999999999998977e+01,1.073930000000000064e+03,0.000000000000000000e+00,8.560325747999999635e+01,4.000000000000000222e-01
7.351136729884259403e+05,1.930000000000000000e+02,4.583912999999999727e+01,-2.976229999999986831e+00,2.513718900000000289e+01,7.685999999999999943e+01,1.073930000000000064e+03,0.000000000000000000e+00,8.560325747999999635e+01,1.000000000000000056e-01
7.351136730000000680e+05,1.910000000000000000e+02,4.583964000000000283e+01,-2.976580000000012660e+00,2.513718900000000289e+01,7.685999999999999943e+01,1.074150000000000091e+03,0.000000000000000000e+00,8.560325747999999635e+01,1.000000000000000056e-01
7.351136730115740793e+05,1.890000000000000000e+02,4.584033000000000158e+01,-2.976749999999981355e+00,2.513718900000000289e+01,7.698999999999999488e+01,1.074370000000000118e+03,0.000000000000000000e+00,8.569869031999999720e+01,2.000000000000000111e-01
7.351136730231482070e+05,1.900000000000000000e+02,4.584084000000000003e+01,-2.977090000000004011e+00,2.513718900000000289e+01,7.672999999999998977e+01,1.074370000000000118e+03,0.000000000000000000e+00,8.579412315999999805e+01,4.000000000000000222e-01
7.351136730347222183e+05,1.890000000000000000e+02,4.584170000000000300e+01,-2.977429999999998245e+00,2.513718900000000289e+01,7.672999999999998977e+01,1.074480000000000018e+03,0.000000000000000000e+00,8.560325747999999635e+01,2.999999999999999889e-01
7.351136730462963460e+05,1.890000000000000000e+02,4.584221999999999753e+01,-2.977609999999998536e+00,2.513718900000000289e+01,7.672999999999998977e+01,1.074370000000000118e+03,0.000000000000000000e+00,8.579412315999999805e+01,2.000000000000000111e-01
7.351136730578703573e+05,1.880000000000000000e+02,4.584290000000000020e+01,-2.977950000000021191e+00,2.526414449999999690e+01,7.659999999999999432e+01,1.074480000000000018e+03,0.000000000000000000e+00,8.569869031999999720e+01,2.000000000000000111e-01
7.351136730694444850e+05,1.890000000000000000e+02,4.584342000000000183e+01,-2.978119999999989886e+00,2.526414449999999690e+01,7.672999999999998977e+01,1.074370000000000118e+03,0.000000000000000000e+00,8.579412315999999805e+01,2.000000000000000111e-01
7.351136730810184963e+05,1.880000000000000000e+02,4.584427999999999770e+01,-2.978459999999984120e+00,2.526414449999999690e+01,7.672999999999998977e+01,1.074480000000000018e+03,0.000000000000000000e+00,8.560325747999999635e+01,2.999999999999999889e-01
7.351136730925926240e+05,1.890000000000000000e+02,4.584479000000000326e+01,-2.978639999999984411e+00,2.513718900000000289e+01,7.712000000000000455e+01,1.074480000000000018e+03,0.000000000000000000e+00,8.579412315999999805e+01,2.999999999999999889e-01
7.351136731041666353e+05,1.890000000000000000e+02,4.584512999999999749e+01,-2.978980000000007067e+00,2.513718900000000289e+01,1.000000000000000000e+02,1.074480000000000018e+03,0.000000000000000000e+00,8.620000000000000284e+01,2.999999999999999889e-01
7.351136731157407630e+05,1.890000000000000000e+02,4.584599000000000046e+01,-2.979320000000001301e+00,2.513718900000000289e+01,7.698999999999999488e+01,1.074480000000000018e+03,0.000000000000000000e+00,8.588955599999999890e+01,2.999999999999999889e-01
7.351136731273148907e+05,1.880000000000000000e+02,4.584651000000000209e+01,-2.979489999999998417e+00,2.513718900000000289e+01,7.698999999999999488e+01,1.074590000000000146e+03,0.000000000000000000e+00,8.588955599999999890e+01,2.000000000000000111e-01
7.351136731388889020e+05,1.880000000000000000e+02,4.584702000000000055e+01,-2.979839999999995825e+00,2.513718900000000289e+01,7.698999999999999488e+01,1.074480000000000018e+03,0.000000000000000000e+00,8.588955599999999890e+01,2.000000000000000111e-01
7.351136731504630297e+05,1.870000000000000000e+02,4.584770999999999930e+01,-2.980009999999992942e+00,2.526414449999999690e+01,7.698999999999999488e+01,1.074700000000000045e+03,0.000000000000000000e+00,8.569869031999999720e+01,1.000000000000000056e-01
7.351136731620370410e+05,1.880000000000000000e+02,4.584839999999999804e+01,-2.980349999999987176e+00,2.513718900000000289e+01,7.712000000000000455e+01,1.074590000000000146e+03,0.000000000000000000e+00,8.579412315999999805e+01,1.000000000000000056e-01
7.351136731736111687e+05,1.870000000000000000e+02,4.584873999999999938e+01,-2.980520000000012715e+00,2.513718900000000289e+01,7.685999999999999943e+01,1.074700000000000045e+03,0.000000000000000000e+00,8.579412315999999805e+01,2.000000000000000111e-01
7.351136731851851800e+05,1.870000000000000000e+02,4.584976999999999947e+01,-2.981040000000007240e+00,2.526414449999999690e+01,7.672999999999998977e+01,1.074700000000000045e+03,0.000000000000000000e+00,8.560325747999999635e+01,1.000000000000000056e-01
7.351136731967593078e+05,1.870000000000000000e+02,4.585027999999999793e+01,-2.981210000000004356e+00,2.526414449999999690e+01,7.672999999999998977e+01,1.074700000000000045e+03,0.000000000000000000e+00,8.569869031999999720e+01,2.000000000000000111e-01
7.351136732083333191e+05,1.870000000000000000e+02,4.585079999999999956e+01,-2.981549999999998590e+00,2.526414449999999690e+01,7.698999999999999488e+01,1.074700000000000045e+03,0.000000000000000000e+00,8.579412315999999805e+01,2.000000000000000111e-01
